   0.8000000000E+03  -0.3338054277E+02  -0.3319177586E+02   0.3040235954E-01   0.1674169356E+00  -0.1393254905E+02   0.1535991539E+03  -0.1220361975E+02   0.1306043199E+03   0.1206464975E+01  -0.1593051176E+01  -0.3323524222E+02   0.1061734830E-02  -0.3304471830E+02   0.1184092607E-02   0.3463962333E+04   0.0000000000E+00
   0.8500000000E+03  -0.3338008281E+02  -0.3318332912E+02   0.3118807098E-01   0.1627416159E+00  -0.1378743208E+02   0.1524194163E+03  -0.1213006902E+02   0.1293111336E+03   0.1205947074E+01  -0.1596630448E+01  -0.3323218851E+02   0.1148482328E-02  -0.3304146425E+02   0.1283861624E-02   0.3464318018E+04   0.0000000000E+00
   0.9000000000E+03  -0.3337963501E+02  -0.3318145135E+02   0.2623121314E-01   0.1618707432E+00  -0.1364884505E+02   0.1512245439E+03  -0.1205457355E+02   0.1280033879E+03   0.1213625586E+01  -0.1599911200E+01  -0.3322936978E+02   0.1219746915E-02  -0.3303879120E+02   0.1334004061E-02   0.3461050185E+04   0.0000000000E+00
   0.9500000000E+03  -0.3337917912E+02  -0.3318508365E+02   0.2328069910E-01   0.1656885372E+00  -0.1356389169E+02   0.1500030363E+03  -0.1197572627E+02   0.1267181673E+03   0.1220933782E+01  -0.1603998490E+01  -0.3322703893E+02   0.1253341138E-02  -0.3303654505E+02   0.1354606465E-02   0.3460401005E+04   0.0000000000E+00
   0.1000000000E+04  -0.3337871541E+02  -0.3319030707E+02   0.2371516242E-01   0.1667837301E+00  -0.1351255800E+02   0.1488138150E+03  -0.1189850883E+02   0.1254967394E+03   0.1224748604E+01  -0.1603655840E+01  -0.3322520234E+02   0.1254762509E-02  -0.3303470821E+02   0.1350982064E-02   0.3463010085E+04   0.0000000000E+00
   0.1050000000E+04  -0.3337827255E+02  -0.3319317153E+02   0.2553348513E-01   0.1607569025E+00  -0.1345347246E+02   0.1477444605E+03  -0.1183170506E+02   0.1243865180E+03   0.1226071937E+01  -0.1597463337E+01  -0.3322367706E+02   0.1241541282E-02  -0.3303338311E+02   0.1321767296E-02   0.3462417714E+04   0.0000000000E+00
   0.1100000000E+04  -0.3337784546E+02  -0.3319218330E+02   0.2615640961E-01   0.1546324661E+00  -0.1338472717E+02   0.1468208329E+03  -0.1177641109E+02   0.1234125967E+03   0.1227136829E+01  -0.1593587873E+01  -0.3322224553E+02   0.1228142722E-02  -0.3303238363E+02   0.1282665380E-02   0.3455267268E+04   0.0000000000E+00
   0.1150000000E+04  -0.3337739773E+02  -0.3318871651E+02   0.2546297200E-01   0.1566466935E+00  -0.1334521667E+02   0.1459983726E+03  -0.1172932162E+02   0.1225689479E+03   0.1228763413E+01  -0.1599554300E+01  -0.3322078774E+02   0.1221498139E-02  -0.3303126290E+02   0.1254530096E-02   0.3446895550E+04   0.0000000000E+00
   0.1200000000E+04  -0.3337691797E+02  -0.3318445957E+02   0.2505466283E-01   0.1651585262E+00  -0.1331080245E+02   0.1452902434E+03  -0.1169264271E+02   0.1218422189E+03   0.1230114387E+01  -0.1612785981E+01  -0.3321927407E+02   0.1223300196E-02  -0.3302972054E+02   0.1256971758E-02   0.3444668961E+04   0.0000000000E+00
   0.1250000000E+04  -0.3337643685E+02  -0.3317986529E+02   0.2535496129E-01   0.1690086961E+00  -0.1327424463E+02   0.1447107683E+03  -0.1166598734E+02   0.1212391725E+03   0.1230707387E+01  -0.1621642609E+01  -0.3321769772E+02   0.1234005388E-02  -0.3302795178E+02   0.1281776867E-02   0.3448441510E+04   0.0000000000E+00
   0.1300000000E+04  -0.3337598225E+02  -0.3317622356E+02   0.2650148364E-01   0.1624693365E+00  -0.1326365928E+02   0.1442526251E+03  -0.1164621948E+02   0.1207802937E+03   0.1231172221E+01  -0.1619901736E+01  -0.3321610256E+02   0.1250157033E-02  -0.3302638644E+02   0.1293735611E-02   0.3450272492E+04   0.0000000000E+00
   0.1350000000E+04  -0.3337554728E+02  -0.3317248896E+02   0.2622329015E-01   0.1541536250E+00  -0.1327559432E+02   0.1439270192E+03  -0.1163554962E+02   0.1204736957E+03   0.1233012999E+01  -0.1616448233E+01  -0.3321448724E+02   0.1271695530E-02  -0.3302511701E+02   0.1287716717E-02   0.3445321246E+04   0.0000000000E+00
   0.1400000000E+04  -0.3337509311E+02  -0.3316720519E+02   0.2433277633E-01   0.1542163343E+00  -0.1330463500E+02   0.1437288244E+03  -0.1163404325E+02   0.1203102810E+03   0.1235546055E+01  -0.1621983091E+01  -0.3321279860E+02   0.1303268909E-02  -0.3302381484E+02   0.1287509746E-02   0.3437567835E+04   0.0000000000E+00
   0.1450000000E+04  -0.3337459733E+02  -0.3316058098E+02   0.2356444263E-01   0.1626195186E+00  -0.1337133443E+02   0.1436226401E+03  -0.1163685286E+02   0.1202765012E+03   0.1236372422E+01  -0.1636572728E+01  -0.3321099799E+02   0.1349109837E-02  -0.3302211078E+02   0.1324420086E-02   0.3434084837E+04   0.0000000000E+00
   0.1500000000E+04  -0.3337408814E+02  -0.3315185656E+02   0.2337721377E-01   0.1689215415E+00  -0.1345206738E+02   0.1436185497E+03  -0.1164516250E+02   0.1203592038E+03   0.1234593329E+01  -0.1649123664E+01  -0.3320902661E+02   0.1416843457E-02  -0.3302002568E+02   0.1406354255E-02   0.3436640280E+04   0.0000000000E+00
   0.1550000000E+04  -0.3337359713E+02  -0.3314095151E+02   0.2208193859E-01   0.1651409823E+00  -0.1351009652E+02   0.1437356071E+03  -0.1166089301E+02   0.1205402053E+03   0.1229892413E+01  -0.1649760952E+01  -0.3320683064E+02   0.1515807455E-02  -0.3301788706E+02   0.1498198286E-02   0.3439588248E+04   0.0000000000E+00
   0.1600000000E+04  -0.3337310135E+02  -0.3313191250E+02   0.2289190487E-01   0.1580133827E+00  -0.1354745929E+02   0.1439532596E+03  -0.1168025475E+02   0.1207981451E+03   0.1221122234E+01  -0.1643216367E+01  -0.3320448944E+02   0.1638355010E-02  -0.3301579707E+02   0.1586790067E-02   0.3438014185E+04   0.0000000000E+00
   0.1650000000E+04  -0.3337255895E+02  -0.3312791148E+02   0.2851708214E-01   0.1575530269E+00  -0.1356312567E+02   0.1442623112E+03  -0.1170109077E+02   0.1211202948E+03   0.1208216888E+01  -0.1638934473E+01  -0.3320216890E+02   0.1761025550E-02  -0.3301355598E+02   0.1699423843E-02   0.3434019524E+04   0.0000000000E+00
   0.1700000000E+04  -0.3337199161E+02  -0.3313018491E+02   0.3340590896E-01   0.1633822129E+00  -0.1357253286E+02   0.1446473517E+03  -0.1172289631E+02   0.1215055894E+03   0.1198655518E+01  -0.1637250339E+01  -0.3320005172E+02   0.1857151033E-02  -0.3301119836E+02   0.1832867591E-02   0.3432450712E+04   0.0000000000E+00
   0.1750000000E+04  -0.3337145359E+02  -0.3314275408E+02   0.3244587555E-01   0.1654568474E+00  -0.1361325719E+02   0.1450721212E+03  -0.1174397792E+02   0.1219518521E+03   0.1203649274E+01  -0.1630251511E+01  -0.3319841465E+02   0.1895210127E-02  -0.3300930273E+02   0.1902675813E-02   0.3433784276E+04   0.0000000000E+00
   0.1800000000E+04  -0.3337098859E+02  -0.3316051229E+02   0.2660809982E-01   0.1584831511E+00  -0.1364847333E+02   0.1455587554E+03  -0.1176919422E+02   0.1224479952E+03   0.1219834668E+01  -0.1615402222E+01  -0.3319736181E+02   0.1881362163E-02  -0.3300836157E+02   0.1880825955E-02   0.3433230093E+04   0.0000000000E+00
   0.1850000000E+04  -0.3337057691E+02  -0.3317602890E+02   0.2157718612E-01   0.1514686713E+00  -0.1366325592E+02   0.1461095607E+03  -0.1179629597E+02   0.1229895357E+03   0.1234740061E+01  -0.1602333929E+01  -0.3319678524E+02   0.1842481912E-02  -0.3300821621E+02   0.1830753543E-02   0.3428135785E+04   0.0000000000E+00
   0.1900000000E+04  -0.3337014518E+02  -0.3318843682E+02   0.2053528855E-01   0.1536941947E+00  -0.1368045330E+02   0.1467168484E+03  -0.1182432118E+02   0.1235927905E+03   0.1243372039E+01  -0.1599309885E+01  -0.3319656555E+02   0.1795781390E-02  -0.3300837387E+02   0.1783495529E-02   0.3422055638E+04   0.0000000000E+00
   0.1950000000E+04  -0.3336967771E+02  -0.3319881220E+02   0.2314585574E-01   0.1623399523E+00  -0.1371618223E+02   0.1473907831E+03  -0.1185816012E+02   0.1242814224E+03   0.1246812647E+01  -0.1603163974E+01  -0.3319662315E+02   0.1749861817E-02  -0.3300850086E+02   0.1738377657E-02   0.3419807921E+04   0.0000000000E+00
   0.2000000000E+04  -0.3336922466E+02  -0.3320492968E+02   0.2522501605E-01   0.1649342665E+00  -0.1378588497E+02   0.1481160204E+03  -0.1189930176E+02   0.1250572784E+03   0.1247929883E+01  -0.1602384151E+01  -0.3319683081E+02   0.1707797107E-02  -0.3300865760E+02   0.1695876327E-02   0.3421015180E+04   0.0000000000E+00
   0.2050000000E+04  -0.3336882320E+02  -0.3320564487E+02   0.2456514664E-01   0.1566322136E+00  -0.1386809833E+02   0.1488817690E+03  -0.1194609221E+02   0.1258897624E+03   0.1248903547E+01  -0.1593279235E+01  -0.3319704579E+02   0.1667992123E-02  -0.3300904272E+02   0.1660446183E-02   0.3420221513E+04   0.0000000000E+00
   0.2100000000E+04  -0.3336844434E+02  -0.3320311571E+02   0.2367097624E-01   0.1488564976E+00  -0.1394290888E+02   0.1496785600E+03  -0.1199573469E+02   0.1267482120E+03   0.1249041417E+01  -0.1586897516E+01  -0.3319719031E+02   0.1629134374E-02  -0.3300955570E+02   0.1631701200E-02   0.3414845300E+04   0.0000000000E+00
   0.2150000000E+04  -0.3336802672E+02  -0.3319819848E+02   0.2310854485E-01   0.1522419891E+00  -0.1401393137E+02   0.1504999833E+03  -0.1204720328E+02   0.1276293037E+03   0.1247245233E+01  -0.1592424007E+01  -0.3319721376E+02   0.1591270616E-02  -0.3300986483E+02   0.1597768030E-02   0.3408723756E+04   0.0000000000E+00
   0.2200000000E+04  -0.3336756548E+02  -0.3319055901E+02   0.2184348448E-01   0.1640952597E+00  -0.1408526198E+02   0.1513476533E+03  -0.1209904090E+02   0.1285395557E+03   0.1242796159E+01  -0.1605741378E+01  -0.3319706252E+02   0.1556088994E-02  -0.3300974563E+02   0.1562066036E-02   0.3407123514E+04   0.0000000000E+00
   0.2250000000E+04  -0.3336709345E+02  -0.3318201197E+02   0.2123960170E-01   0.1698175285E+00  -0.1415424720E+02   0.1522035422E+03  -0.1214901072E+02   0.1294571914E+03   0.1234551836E+01  -0.1610690453E+01  -0.3319672806E+02   0.1526431133E-02  -0.3300932806E+02   0.1535025623E-02   0.3410170499E+04   0.0000000000E+00
   0.2300000000E+04  -0.3336662737E+02  -0.3317608332E+02   0.2486078470E-01   0.1615458734E+00  -0.1421582122E+02   0.1530194168E+03  -0.1219453068E+02   0.1303262042E+03   0.1221303746E+01  -0.1598254459E+01  -0.3319627926E+02   0.1502311760E-02  -0.3300890085E+02   0.1509868159E-02   0.3412086680E+04   0.0000000000E+00
   0.2350000000E+04  -0.3336618242E+02  -0.3317213862E+02   0.3116993954E-01   0.1497912953E+00  -0.1428471260E+02   0.1537328882E+03  -0.1223333792E+02   0.1311002750E+03   0.1205712831E+01  -0.1580717872E+01  -0.3319576563E+02   0.1482483238E-02  -0.3300852376E+02   0.1484284538E-02   0.3408811588E+04   0.0000000000E+00
   0.2400000000E+04  -0.3336573812E+02  -0.3317037202E+02   0.3245175814E-01   0.1463339835E+00  -0.1436217942E+02   0.1543302471E+03  -0.1226594031E+02   0.1317665857E+03   0.1199159999E+01  -0.1573311840E+01  -0.3319523660E+02   0.1464752359E-02  -0.3300817089E+02   0.1459214057E-02   0.3402267026E+04   0.0000000000E+00
   0.2450000000E+04  -0.3336527608E+02  -0.3317352743E+02   0.2851339315E-01   0.1535029074E+00  -0.1439011319E+02   0.1548746143E+03  -0.1229489883E+02   0.1323266070E+03   0.1205937480E+01  -0.1579702429E+01  -0.3319479355E+02   0.1444281282E-02  -0.3300783090E+02   0.1434982819E-02   0.3397086434E+04   0.0000000000E+00
   0.2500000000E+04  -0.3336480636E+02  -0.3318058199E+02   0.2413418991E-01   0.1654577811E+00  -0.1436239249E+02   0.1553655145E+03  -0.1232043038E+02   0.1327746989E+03   0.1217117729E+01  -0.1590934064E+01  -0.3319450932E+02   0.1419354237E-02  -0.3300749408E+02   0.1411842020E-02   0.3396556846E+04   0.0000000000E+00
   0.2550000000E+04  -0.3336434635E+02  -0.3319707026E+02   0.2416080657E-01   0.1711307482E+00  -0.1429724281E+02   0.1557730288E+03  -0.1234131051E+02   0.1330940239E+03   0.1226991200E+01  -0.1589558845E+01  -0.3319455953E+02   0.1391649837E-02  -0.3300738202E+02   0.1384786786E-02   0.3399930716E+04   0.0000000000E+00
   0.2600000000E+04  -0.3336392822E+02  -0.3322037993E+02   0.2235263632E-01   0.1649693459E+00  -0.1426506089E+02   0.1560124033E+03  -0.1234926806E+02   0.1332754335E+03   0.1235506392E+01  -0.1566376660E+01  -0.3319505608E+02   0.1377461801E-02  -0.3300787578E+02   0.1370590418E-02   0.3402778262E+04   0.0000000000E+00
   0.2650000000E+04  -0.3336358330E+02  -0.3324755758E+02   0.2072255000E-01   0.1548328509E+00  -0.1425912018E+02   0.1561036148E+03  -0.1234674680E+02   0.1333343516E+03   0.1239989570E+01  -0.1531570690E+01  -0.3319604668E+02   0.1402498372E-02  -0.3300908572E+02   0.1420854873E-02   0.3401831255E+04   0.0000000000E+00
   0.2700000000E+04  -0.3336325921E+02  -0.3327572850E+02   0.2284542250E-01   0.1493666737E+00  -0.1425756771E+02   0.1561033370E+03  -0.1234071825E+02   0.1333062803E+03   0.1239818509E+01  -0.1499561320E+01  -0.3319752226E+02   0.1491926464E-02  -0.3301083443E+02   0.1556617231E-02   0.3397833374E+04   0.0000000000E+00
   0.2750000000E+04  -0.3336294379E+02  -0.3329649009E+02   0.2434643051E-01   0.1488675211E+00  -0.1424994913E+02   0.1560466708E+03  -0.1233571207E+02   0.1332228313E+03   0.1237047492E+01  -0.1476715147E+01  -0.3319932168E+02   0.1639646810E-02  -0.3301287883E+02   0.1754010758E-02   0.3393024302E+04   0.0000000000E+00
   0.2800000000E+04  -0.3336264357E+02  -0.3330886333E+02   0.2566004677E-01   0.1500679802E+00  -0.1423004158E+02   0.1559583256E+03  -0.1233360975E+02   0.1331028848E+03   0.1233757742E+01  -0.1463266013E+01  -0.3320127778E+02   0.1820815596E-02  -0.3301502626E+02   0.1976320871E-02   0.3388647357E+04   0.0000000000E+00
   0.2850000000E+04  -0.3336236083E+02  -0.3331355244E+02   0.2613400814E-01   0.1506970559E+00  -0.1423068746E+02   0.1558097177E+03  -0.1232862032E+02   0.1329518153E+03   0.1231916026E+01  -0.1457555480E+01  -0.3320324751E+02   0.2006142470E-02  -0.3301716127E+02   0.2196909630E-02   0.3384787248E+04   0.0000000000E+00
   0.2900000000E+04  -0.3336208712E+02  -0.3331165952E+02   0.2473324178E-01   0.1511949085E+00  -0.1425951557E+02   0.1555869458E+03  -0.1231786715E+02   0.1327631320E+03   0.1232089078E+01  -0.1458444823E+01  -0.3320511668E+02   0.2170700761E-02  -0.3301920558E+02   0.2397246977E-02   0.3381198469E+04   0.0000000000E+00
   0.2950000000E+04  -0.3336180225E+02  -0.3330995949E+02   0.2574959157E-01   0.1541718211E+00  -0.1427412330E+02   0.1553288620E+03  -0.1230683535E+02   0.1325248096E+03   0.1232931018E+01  -0.1464695193E+01  -0.3320689368E+02   0.2317056816E-02  -0.3302108409E+02   0.2561287562E-02   0.3378326249E+04   0.0000000000E+00
   0.3000000000E+04  -0.3336150130E+02  -0.3330891174E+02   0.2422638557E-01   0.1598551254E+00  -0.1424500217E+02   0.1550556343E+03  -0.1229712060E+02   0.1322265692E+03   0.1235220865E+01  -0.1471891932E+01  -0.3320859398E+02   0.2449009585E-02  -0.3302281320E+02   0.2694997315E-02   0.3377175679E+04   0.0000000000E+00
   0.3050000000E+04  -0.3336121061E+02  -0.3331142067E+02   0.2143367012E-01   0.1638463824E+00  -0.1420567847E+02   0.1547421190E+03  -0.1228524696E+02   0.1318749642E+03   0.1236585659E+01  -0.1471655651E+01  -0.3321027967E+02   0.2579353616E-02  -0.3302450709E+02   0.2822973280E-02   0.3377880734E+04   0.0000000000E+00
   0.3100000000E+04  -0.3336093283E+02  -0.3332002175E+02   0.2267723185E-01   0.1602034332E+00  -0.1419271680E+02   0.1543813101E+03  -0.1226976379E+02   0.1314974721E+03   0.1234307629E+01  -0.1458099377E+01  -0.3321204970E+02   0.2728865303E-02  -0.3302632377E+02   0.2978760768E-02   0.3378605636E+04   0.0000000000E+00
   0.3150000000E+04  -0.3336068509E+02  -0.3332922325E+02   0.2594600742E-01   0.1502274346E+00  -0.1423011092E+02   0.1539737434E+03  -0.1224891508E+02   0.1311246639E+03   0.1229631566E+01  -0.1437266852E+01  -0.3321390960E+02   0.2900021558E-02  -0.3302833529E+02   0.3182345138E-02   0.3376742926E+04   0.0000000000E+00
   0.3200000000E+04  -0.3336046372E+02  -0.3333379874E+02   0.2635601884E-01   0.1429643777E+00  -0.1425987751E+02   0.1535885110E+03  -0.1222843964E+02   0.1307710780E+03   0.1226698018E+01  -0.1422683395E+01  -0.3321578286E+02   0.3075784060E-02  -0.3303046253E+02   0.3417704148E-02   0.3371895417E+04   0.0000000000E+00
   0.3250000000E+04  -0.3336023282E+02  -0.3333207010E+02   0.2315562384E-01   0.1447243050E+00  -0.1423511552E+02   0.1532699497E+03  -0.1221468315E+02   0.1304338448E+03   0.1226288376E+01  -0.1422331023E+01  -0.3321757190E+02   0.3233305514E-02  -0.3303251987E+02   0.3636015744E-02   0.3366385958E+04   0.0000000000E+00
   0.3300000000E+04  -0.3335996342E+02  -0.3332574265E+02   0.2169300599E-01   0.1536850730E+00  -0.1418635256E+02   0.1529781557E+03  -0.1220610685E+02   0.1301023406E+03   0.1224383027E+01  -0.1433981875E+01  -0.3321921085E+02   0.3358916426E-02  -0.3303430540E+02   0.3788151242E-02   0.3363023712E+04   0.0000000000E+00
   0.3350000000E+04  -0.3335966302E+02  -0.3331928827E+02   0.2601895493E-01   0.1606317301E+00  -0.1415163362E+02   0.1526719286E+03  -0.1219976475E+02   0.1297698358E+03   0.1219451534E+01  -0.1446476975E+01  -0.3322070454E+02   0.3456037140E-02  -0.3303577304E+02   0.3873774372E-02   0.3362524481E+04   0.0000000000E+00
   0.3400000000E+04  -0.3335938323E+02  -0.3331251073E+02   0.2966845459E-01   0.1564790157E+00  -0.1413911502E+02   0.1523448388E+03  -0.1219290230E+02   0.1294391159E+03   0.1216696339E+01  -0.1449716308E+01  -0.3322205463E+02   0.3527337031E-02  -0.3303710525E+02   0.3935717429E-02   0.3362406984E+04   0.0000000000E+00
   0.3450000000E+04  -0.3335914544E+02  -0.3330688246E+02   0.2830747150E-01   0.1457095470E+00  -0.1410286803E+02   0.1520532846E+03  -0.1218909638E+02   0.1291181189E+03   0.1222557827E+01  -0.1448837827E+01  -0.3322328402E+02   0.3578991180E-02  -0.3303849308E+02   0.4009650715E-02   0.3359606814E+04   0.0000000000E+00
   0.3500000000E+04  -0.3335890689E+02  -0.3330029155E+02   0.2300951935E-01   0.1421877443E+00  -0.1406888001E+02   0.1517624129E+03  -0.1218257972E+02   0.1288019043E+03   0.1233177785E+01  -0.1456990391E+01  -0.3322438413E+02   0.3611369055E-02  -0.3303987310E+02   0.4083776859E-02   0.3354536121E+04   0.0000000000E+00
   0.3550000000E+04  -0.3335861417E+02  -0.3329373266E+02   0.2047808170E-01   0.1526457426E+00  -0.1404497977E+02   0.1514462689E+03  -0.1217227093E+02   0.1284716636E+03   0.1240579723E+01  -0.1478585052E+01  -0.3322536087E+02   0.3627286159E-02  -0.3304101022E+02   0.4116772297E-02   0.3350847909E+04   0.0000000000E+00
   0.3600000000E+04  -0.3335827112E+02  -0.3328920052E+02   0.2163799515E-01   0.1674750878E+00  -0.1402171617E+02   0.1511005981E+03  -0.1215858624E+02   0.1281115772E+03   0.1243485561E+01  -0.1501669240E+01  -0.3322624753E+02   0.3632725200E-02  -0.3304183074E+02   0.4107395511E-02   0.3351475028E+04   0.0000000000E+00
   0.3650000000E+04  -0.3335795107E+02  -0.3328635522E+02   0.2306744432E-01   0.1663310005E+00  -0.1400335973E+02   0.1507272197E+03  -0.1213987335E+02   0.1277285851E+03   0.1243392613E+01  -0.1504386900E+01  -0.3322707092E+02   0.3631776121E-02  -0.3304258589E+02   0.4092188061E-02   0.3354199992E+04   0.0000000000E+00
   0.3700000000E+04  -0.3335768929E+02  -0.3328351467E+02   0.2184482967E-01   0.1502408946E+00  -0.1398088971E+02   0.1503634303E+03  -0.1211913438E+02   0.1273517044E+03   0.1241517417E+01  -0.1487777756E+01  -0.3322783368E+02   0.3625168933E-02  -0.3304351620E+02   0.4100068237E-02   0.3353781213E+04   0.0000000000E+00
   0.3750000000E+04  -0.3335743378E+02  -0.3328283526E+02   0.2231876710E-01   0.1403462466E+00  -0.1392492587E+02   0.1500641320E+03  -0.1210124279E+02   0.1270027895E+03   0.1236933732E+01  -0.1474197269E+01  -0.3322856703E+02   0.3616631185E-02  -0.3304453826E+02   0.4122700624E-02   0.3349374514E+04   0.0000000000E+00
   0.3800000000E+04  -0.3335711596E+02  -0.3328350047E+02   0.2481493880E-01   0.1463605420E+00  -0.1387817727E+02   0.1497892121E+03  -0.1208113613E+02   0.1266868322E+03   0.1229874822E+01  -0.1474665787E+01  -0.3322928984E+02   0.3608227835E-02  -0.3304543019E+02   0.4128120095E-02   0.3344767086E+04   0.0000000000E+00
   0.3850000000E+04  -0.3335676450E+02  -0.3328348009E+02   0.2590413450E-01   0.1595779379E+00  -0.1384240629E+02   0.1495401580E+03  -0.1205910254E+02   0.1264090095E+03   0.1223375376E+01  -0.1482141858E+01  -0.3322999361E+02   0.3599009879E-02  -0.3304611289E+02   0.4109930072E-02   0.3343379696E+04   0.0000000000E+00
   0.3900000000E+04  -0.3335643441E+02  -0.3328252739E+02   0.2478958422E-01   0.1612984386E+00  -0.1384572521E+02   0.1493092126E+03  -0.1203725605E+02   0.1261892287E+03   0.1219409478E+01  -0.1479404525E+01  -0.3323066712E+02   0.3587797136E-02  -0.3304675810E+02   0.4089293575E-02   0.3344251545E+04   0.0000000000E+00
